;Id;DistrictId;Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Ecology_2;Ecology_3;Social_1;Social_2;Social_3;Healthcare_1;Helthcare_2;Shops_1;Shops_2;Price
5526;13042;102;3,0;93,43897962308064;95,48951587065456;10,0;4;3,0;2017;0,23861713;B;B;26;3889;6;705,0;3;6;B;172374,77467622785
7142;332;102;3,0;57,10389168346521;41,17227339542837;5,0;2;5,0;1961;0,23861713;B;B;26;3889;6;705,0;3;6;B;269859,76246249967
1524;12211;63;2,0;53,35060109233924;32,5794803359683;8,0;11;12,0;1980;0,23861713;B;B;26;3889;6;705,0;3;6;B;390721,2835383688
6185;15914;63;2,0;43,98014287359924;29,576740892578922;5,0;6;12,0;1971;0,23861713;B;B;26;3889;6;705,0;3;6;B;254391,27332749646
2634;7079;63;1,0;48,97690242531936;46,71593589700361;10,0;18;25,0;2017;0,23861713;B;B;26;3889;6;705,0;3;6;B;284603,20225709124
1257;14790;63;3,0;77,36932002757626;45,01601777763567;11,0;6;18,0;2010;0,23861713;B;B;26;3889;6;705,0;3;6;B;464351,2821205338
6283;6528;102;3,0;57,39640169293922;43,626594587467395;5,0;7;5,0;1963;0,23861713;B;B;26;3889;6;705,0;3;6;B;141084,76773945027
3141;2101;63;1,0;50,15487279331461;48,21573141859207;10,0;14;17,0;2018;0,23861713;B;B;26;3889;6;705,0;3;6;B;280202,20153327525
2435;3802;63;2,0;46,73730238942938;33,745508530007754;5,0;3;5,0;1963;0,23861713;B;B;26;3889;6;705,0;3;6;B;216429,3211435749
582;416;63;1,0;58,95944726959155;56,54292078744739;1,0;20;18,0;2018;0,23861713;B;B;26;3889;6;705,0;3;6;B;345310,9519535162
2015;9144;63;1,0;39,931163362803694;21,49473367429233;8,0;12;16,0;1985;0,23861713;B;B;26;3889;6;705,0;3;6;B;85312,11075853548
2499;15456;140;2,0;47,781595247539826;30,780010059740327;5,0;4;5,0;1960;0,23861713;B;B;26;3889;6;705,0;3;6;B;204610,6486302805
6414;7942;63;1,0;48,27489397384559;51,055901257883946;8,0;17;17,0;2016;0,23861713;B;B;26;3889;6;705,0;3;6;B;280529,2709327068
8967;6637;63;1,0;50,37621690535747;48,93287442453343;1,0;19;17,0;2019;0,23861713;B;B;26;3889;6;705,0;3;6;B;267416,6484807433
8093;10408;102;2,0;53,607639929103115;32,88883412660857;7,0;13;12,0;1976;0,23861713;B;B;26;3889;6;705,0;3;6;B;173438,97657704641
4229;13942;63;1,0;48,10403547712399;48,70544191836353;10,0;13;17,0;2016;0,23861713;B;B;26;3889;6;705,0;3;6;B;257428,99434669386
8977;4958;102;1,0;43,15750153283086;40,0555480204499;10,0;4;3,0;2017;0,23861713;B;B;26;3889;6;705,0;3;6;B;78030,68451609781
218;9511;63;1,0;51,456042315841025;51,38526199825112;1,0;12;10,0;2017;0,23861713;B;B;26;3889;6;705,0;3;6;B;260824,2164651279
7475;7476;102;2,0;44,957215513018724;31,545947550151816;6,0;1;5,0;1964;0,23861713;B;B;26;3889;6;705,0;3;6;B;195061,18036188176
4206;6138;63;3,0;84,71738019775712;52,26192246645988;1,0;22;21,0;1977;0,23861713;B;B;26;3889;6;705,0;3;6;B;536549,4183729577
7379;7057;63;1,0;33,418480084052305;22,716605790690412;5,0;3;5,0;1966;0,23861713;B;B;26;3889;6;705,0;3;6;B;167383,51813449257
6330;4981;63;2,0;58,47618520268961;58,87323714499074;12,0;16;17,0;2017;0,23861713;B;B;26;3889;6;705,0;3;6;B;328454,4461318897
3905;8768;63;1,0;50,97489077227677;39,68234808055779;1,0;7;16,0;2018;0,23861713;B;B;26;3889;6;705,0;3;6;B;260328,41337559265
7131;8126;63;1,0;41,13247486371587;22,69429620439363;8,0;9;8,0;1960;0,23861713;B;B;26;3889;6;705,0;3;6;B;257673,5686008605
4834;15523;63;1,0;49,03935677443482;50,9573600635287;10,0;19;25,0;2018;0,23861713;B;B;26;3889;6;705,0;3;6;B;287806,6934101388
5045;6922;63;1,0;49,0204151099407;40,19894515260809;7,0;18;17,0;2017;0,23861713;B;B;26;3889;6;705,0;3;6;B;286385,5653042369
2236;15570;63;2,0;35,49478527499185;22,07807780595216;6,0;3;9,0;1966;0,23861713;B;B;26;3889;6;705,0;3;6;B;158848,16897259234
8754;2313;63;3,0;61,350044983747104;43,705458835679636;5,0;8;9,0;1970;0,23861713;B;B;26;3889;6;705,0;3;6;B;318654,5636171955
7104;13373;63;2,0;62,38746770512434;35,999997850238906;10,0;4;17,0;1999;0,23861713;B;B;26;3889;6;705,0;3;6;B;331120,53907298826
1070;1290;63;1,0;42,974098468655654;23,67725866208769;8,0;9;16,0;1984;0,23861713;B;B;26;3889;6;705,0;3;6;B;201996,61509683199
2262;10061;63;1,0;51,85061080335705;48,65069644324474;1,0;20;21,0;2019;0,23861713;B;B;26;3889;6;705,0;3;6;B;290320,8724619723
6910;1170;140;3,0;129,9987557109813;79,62120818679772;11,0;21;22,0;2012;0,23861713;B;B;26;3889;6;705,0;3;6;B;132176,74397198774
2445;5570;140;1,0;39,702308378517905;22,23608046017324;8,0;10;12,0;2001;0,23861713;B;B;26;3889;6;705,0;3;6;B;220719,57584965567
4146;15814;140;2,0;68,62939442134447;45,411842511048214;6,0;4;5,0;1956;0,23861713;B;B;26;3889;6;705,0;3;6;B;328708,27631300304
1779;10346;39;2,0;40,85065353032153;25,230424518194475;7,0;12;12,0;1984;0,428825818;B;B;25;5011;8;730,0;0;2;B;169062,02506430628
6265;9708;39;2,0;64,49692438367939;30,107719809157768;12,0;14;16,0;2006;0,428825818;B;B;25;5011;8;730,0;0;2;B;313163,35640896874
93;9558;39;1,0;34,19820977216433;20,981127484293157;6,0;7;9,0;1973;0,428825818;B;B;25;5011;8;730,0;0;2;B;156375,02000227175
1466;1835;39;1,0;36,53902563270545;22,638020329259525;9,0;4;12,0;1974;0,428825818;B;B;25;5011;8;730,0;0;2;B;158589,68460334514
277;3921;39;1,0;32,04987464899744;22,566633448919358;6,0;3;9,0;1969;0,428825818;B;B;25;5011;8;730,0;0;2;B;152631,0902906402
9861;3314;39;2,0;45,78249408773846;29,98718547129045;6,0;7;9,0;1971;0,428825818;B;B;25;5011;8;730,0;0;2;B;109772,55468216732
2212;13421;39;1,0;34,3253289646916;21,04525167862302;9,0;14;1,0;1970;0,428825818;B;B;25;5011;8;730,0;0;2;B;148532,76014617903
6304;16304;39;1,0;37,996348214057825;23,45993483593153;9,0;11;16,0;1994;0,428825818;B;B;25;5011;8;730,0;0;2;B;161845,78151863712
8449;3419;39;3,0;61,70859530769835;45,456955988286964;5,0;7;9,0;1970;0,428825818;B;B;25;5011;8;730,0;0;2;B;250913,15305383774
1794;13839;39;3,0;58,880704300614596;44,92066822358403;5,0;10;9,0;1974;0,428825818;B;B;25;5011;8;730,0;0;2;B;223945,61814121887
9427;7186;39;3,0;77,0401399287289;46,0303175211256;8,0;18;22,0;1989;0,428825818;B;B;25;5011;8;730,0;0;2;B;296659,6788870628
2629;6616;39;2,0;48,61752724561047;33,2369889929539;6,0;9;9,0;1977;0,428825818;B;B;25;5011;8;730,0;0;2;B;188182,63345567745
6386;14377;39;1,0;33,67506420210404;19,842905486542282;6,0;8;9,0;1970;0,428825818;B;B;25;5011;8;730,0;0;2;B;161201,761205173
578;14745;39;3,0;72,59919926501759;44,56375336946586;8,0;20;21,0;1994;0,428825818;B;B;25;5011;8;730,0;0;2;B;303995,51879916573
9640;8719;39;3,0;61,178285501127135;45,8353444542273;6,0;8;9,0;1973;0,428825818;B;B;25;5011;8;730,0;0;2;B;213453,94132056035
6232;6744;39;2,0;47,80767866091504;32,89389870934406;6,0;4;9,0;1972;0,428825818;B;B;25;5011;8;730,0;0;2;B;203594,41767736615
8486;12444;39;1,0;51,98112802620236;20,423446160866675;12,0;4;17,0;2003;0,428825818;B;B;25;5011;8;730,0;0;2;B;233683,3543695634
2925;6081;39;1,0;47,021999656411076;18,04931517218245;12,0;12;17,0;2008;0,428825818;B;B;25;5011;8;730,0;0;2;B;227713,90732049695
8234;2391;39;1,0;36,97617805343182;23,79939834328936;9,0;6;14,0;1980;0,428825818;B;B;25;5011;8;730,0;0;2;B;148170,54384785256
4677;9748;39;2,0;61,41333218372133;32,02515957076818;8,0;20;22,0;1995;0,428825818;B;B;25;5011;8;730,0;0;2;B;172947,18054472376
7928;100;39;4,0;68,98646269655234;47,424484690776595;6,0;4;9,0;1972;0,428825818;B;B;25;5011;8;730,0;0;2;B;228788,56640816698
402;6447;39;3,0;62,60274435918232;44,836535433591415;6,0;2;9,0;1971;0,428825818;B;B;25;5011;8;730,0;0;2;B;218642,9762301549
3347;8605;39;2,0;47,97605763242218;32,969175987223146;6,0;8;9,0;1975;0,428825818;B;B;25;5011;8;730,0;0;2;B;183807,9610806611
5002;10128;39;2,0;52,582016137091166;34,67160609242751;6,0;11;12,0;1975;0,428825818;B;B;25;5011;8;730,0;0;2;B;85496,55294046957
408;3893;39;1,0;35,802254038565955;20,598622211484205;9,0;9;12,0;1970;0,428825818;B;B;25;5011;8;730,0;0;2;B;181888,65155540872
2473;6397;39;1,0;40,17118454170273;21,493838299682842;7,0;16;17,0;2010;0,428825818;B;B;25;5011;8;730,0;0;2;B;191808,0751615406
6410;4801;39;2,0;60,47741090338466;34,76661225457048;8,0;19;21,0;1991;0,428825818;B;B;25;5011;8;730,0;0;2;B;217855,86445503676
110;11448;39;1,0;35,683059286946204;18,662235067338923;7,0;12;12,0;1977;0,428825818;B;B;25;5011;8;730,0;0;2;B;150513,47488734513
6935;12999;39;1,0;54,15257867475229;35,87410283472028;8,0;12;12,0;1975;0,428825818;B;B;25;5011;8;730,0;0;2;B;163726,39377965944
7500;14781;39;2,0;75,99373875074691;31,87319781347922;12,0;19;17,0;2007;0,428825818;B;B;25;5011;8;730,0;0;2;B;345886,68220569857
190;1372;39;1,0;33,68237635813288;21,601502911226078;6,0;10;9,0;1973;0,428825818;B;B;25;5011;8;730,0;0;2;B;143120,9047238132
4314;2191;39;1,0;30,12110708835955;16,196971356096736;5,0;4;9,0;1973;0,428825818;B;B;25;5011;8;730,0;0;2;B;141876,2898976341
5988;11284;39;3,0;67,33742787148323;43,210959414294045;8,0;3;14,0;1996;0,428825818;B;B;25;5011;8;730,0;0;2;B;294828,37379230076
7427;8688;39;2,0;46,48852061288249;29,11589425213259;6,0;10;9,0;1970;0,428825818;B;B;25;5011;8;730,0;0;2;B;197795,5718296234
4326;10683;39;2,0;49,24002572087842;32,236682397247705;5,0;1;12,0;1971;0,428825818;B;B;25;5011;8;730,0;0;2;B;149679,14625374196
9734;4142;39;1,0;32,90056028583031;18,873830841398405;6,0;7;9,0;1973;0,428825818;B;B;25;5011;8;730,0;0;2;B;143150,14190959456
2415;302;39;3,0;68,23482426275098;44,580549406429434;11,0;9;12,0;1975;0,428825818;B;B;25;5011;8;730,0;0;2;B;338046,6503102609
5426;14598;39;1,0;35,78153190435377;19,250271611654394;6,0;10;9,0;1974;0,428825818;B;B;25;5011;8;730,0;0;2;B;151123,74438460314
3436;6277;39;1,0;50,15970427534686;18,644196021155484;11,0;18;16,0;2006;0,428825818;B;B;25;5011;8;730,0;0;2;B;148357,4552698876
2425;13512;39;1,0;34,37500663397916;20,874454324871174;9,0;4;12,0;1971;0,428825818;B;B;25;5011;8;730,0;0;2;B;143375,41391075213
6042;11825;39;1,0;37,277387583900975;19,601471404293054;9,0;7;9,0;1973;0,428825818;B;B;25;5011;8;730,0;0;2;B;147647,0075857701
7397;3036;39;2,0;49,74888038718081;31,809802952739574;5,0;5;5,0;1973;0,428825818;B;B;25;5011;8;730,0;0;2;B;162406,69938041107
8793;1568;39;1,0;32,111638317714274;18,550073273536558;6,0;10;9,0;1972;0,428825818;B;B;25;5011;8;730,0;0;2;B;154268,3667326651
4299;16758;39;1,0;34,90682884042509;19,939994647488845;6,0;7;9,0;1969;0,428825818;B;B;25;5011;8;730,0;0;2;B;158871,65744998597
9061;2042;39;3,0;62,122225019708935;47,52846841638389;6,0;5;9,0;1971;0,428825818;B;B;25;5011;8;730,0;0;2;B;227124,4067232841
4120;13757;39;2,0;47,010009741606616;29,67883337679587;6,0;4;9,0;1976;0,428825818;B;B;25;5011;8;730,0;0;2;B;200924,15459167366
1630;5507;39;1,0;39,08976916156335;23,981700812878717;9,0;9;12,0;1972;0,428825818;B;B;25;5011;8;730,0;0;2;B;158696,6761472464
1227;10946;39;2,0;51,44941498427259;35,99438542610157;6,0;9;12,0;1977;0,428825818;B;B;25;5011;8;730,0;0;2;B;199937,0926306496
888;12154;39;1,0;35,77113271370717;20,070195955563914;9,0;9;12,0;1970;0,428825818;B;B;25;5011;8;730,0;0;2;B;167418,2892931077
7836;8367;39;1,0;49,8992518643264;22,147152024218894;11,0;7;17,0;2007;0,428825818;B;B;25;5011;8;730,0;0;2;B;241964,5081678325
9449;2593;39;2,0;54,80143486077885;31,989631612325592;8,0;7;14,0;1995;0,428825818;B;B;25;5011;8;730,0;0;2;B;233366,39996881285
8632;3402;39;2,0;46,90953991511507;28,915431223787213;5,0;6;9,0;1969;0,428825818;B;B;25;5011;8;730,0;0;2;B;177675,20602939234
4099;11429;39;1,0;33,22999462138102;22,361966340771293;6,0;8;9,0;1969;0,428825818;B;B;25;5011;8;730,0;0;2;B;154071,23135280368
2141;2243;39;1,0;40,66834595505675;23,66035643931363;8,0;10;17,0;1990;0,428825818;B;B;25;5011;8;730,0;0;2;B;166071,89006637686
3337;12730;39;2,0;44,25693868463651;30,30143041923264;6,0;10;9,0;1971;0,428825818;B;B;25;5011;8;730,0;0;2;B;205554,098155252
2946;11699;28;1,0;39,56278681564322;18,912327303845366;7,0;13;17,0;2002;0,428825818;B;B;25;5011;8;730,0;0;2;B;173629,32110106118
8286;8945;39;1,0;40,04558781605057;22,52480645676306;8,0;9;21,0;1992;0,428825818;B;B;25;5011;8;730,0;0;2;B;173183,97498035472
4097;4389;39;2,0;54,326262857944364;34,394391156782056;9,0;3;12,0;1974;0,428825818;B;B;25;5011;8;730,0;0;2;B;240019,79239905835
7386;11432;52;2,0;62,14093155559289;54,64574106551241;1,0;13;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;169188,93689810118
3253;6235;52;1,0;45,17973695949804;17,696261424773642;10,0;18;22,0;2005;0,371148999;B;B;34;7065;1;750,0;2;5;B;189477,39033787145
3188;10709;52;2,0;64,51520710288801;66,88767584969712;1,0;9;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;189484,63156823398
3205;1296;52;2,0;67,97220540381187;54,64574106551241;1,0;13;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;183794,366241372
7536;3130;52;1,0;39,15234818884479;39,241355960684906;1,0;2;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;125635,83407431925
9657;400;52;3,0;84,80172585335433;52,26192246645988;1,0;6;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;228688,14721028745
7408;2277;52;1,0;38,55538870288175;41,945460167652726;0,0;14;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;113277,59188676608
7472;11974;52;1,0;40,19090494115511;30,928076795745028;1,0;4;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;130155,25477646913
1917;16661;52;1,0;43,68056561459872;30,928076795745028;0,0;9;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;137111,3481224868
3325;6134;52;1,0;44,392525977965825;38,490670383713095;10,0;14;17,0;2015;0,371148999;B;B;34;7065;1;750,0;2;5;B;116920,10541324413
7414;14821;52;1,0;42,64053565821945;30,928076795745028;1,0;8;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;161435,84812840619
7491;9002;52;3,0;82,90203960211355;51,64163865124282;10,0;6;17,0;2009;0,371148999;B;B;34;7065;1;750,0;2;5;B;336106,65631546505
3346;13199;52;2,0;48,55958589475846;29,70778225109447;8,0;7;9,0;1980;0,371148999;B;B;34;7065;1;750,0;2;5;B;182979,44246429828
7467;10972;52;3,0;80,93503876445459;46,686469007062996;12,0;14;17,0;2007;0,371148999;B;B;34;7065;1;750,0;2;5;B;267748,00529447873
8372;8545;74;2,0;57,52561577279489;36,76136393039012;9,0;4;17,0;1992;0,371148999;B;B;34;7065;1;750,0;2;5;B;224306,43482957434
64;9723;52;2,0;64,14115197487071;54,64574106551241;1,0;5;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;158148,93648361234
1877;2868;52;3,0;80,4568435198521;67,70905801119426;10,0;4;17,0;2017;0,371148999;B;B;34;7065;1;750,0;2;5;B;204216,47827045695
2886;3968;52;2,0;54,93797179436879;32,00385635069459;9,0;3;17,0;1990;0,371148999;B;B;34;7065;1;750,0;2;5;B;191073,27116334872
7070;15826;52;2,0;67,82933064135365;54,64574106551241;1,0;17;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;180383,8975048725
2654;9291;52;1,0;40,158630654429686;30,928076795745028;1,0;11;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;112882,72741787294
7849;16003;52;1,0;40,952888750362405;36,759569901120145;10,0;7;20,0;2016;0,371148999;B;B;34;7065;1;750,0;2;5;B;136120,74136704474
2650;1783;52;2,0;65,347099605292;64,3122917575386;1,0;5;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;164665,08241476724
7038;2194;52;2,0;49,30359341763678;35,3865693115403;8,0;11;14,0;1978;0,371148999;B;B;34;7065;1;750,0;2;5;B;183157,46245064255
443;13283;52;3,0;84,5655302367349;52,26192246645988;1,0;4;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;183906,78571599975
7921;11072;74;1,0;42,22008203240793;20,815259716889404;7,0;5;17,0;2003;0,371148999;B;B;34;7065;1;750,0;2;5;B;173732,94000719234
9562;2819;52;2,0;68,93585016157972;54,64574106551241;0,0;16;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;168600,63259989768
9893;1913;52;2,0;62,02375322412993;52,35714524566519;1,0;11;17,0;2016;0,371148999;B;B;34;7065;1;750,0;2;5;B;183213,52897514933
4135;16553;52;1,0;41,22754763692153;18,856279436772045;7,0;6;17,0;2006;0,371148999;B;B;34;7065;1;750,0;2;5;B;174552,25238504214
554;5738;52;2,0;66,7956659956858;67,05165376941001;1,0;3;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;163644,4419839284
4121;5748;52;2,0;65,18109945993858;65,69535484131052;0,0;17;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;150520,05979974844
8182;16511;52;3,0;135,73188827917625;71,58324825710382;21,0;26;25,0;2008;0,371148999;B;B;34;7065;1;750,0;2;5;B;495110,6501834682
9875;12407;52;1,0;38,50048267553407;18,7752714414768;6,0;5;17,0;2004;0,371148999;B;B;34;7065;1;750,0;2;5;B;172476,80139013106
1683;5014;74;2,0;53,24994077141801;31,135736867562255;9,0;7;17,0;1989;0,371148999;B;B;34;7065;1;750,0;2;5;B;194873,9043350169
4092;13947;52;3,0;75,86606023110772;46,76830531843626;10,0;13;25,0;2009;0,371148999;B;B;34;7065;1;750,0;2;5;B;325404,2041315923
7129;1854;52;1,0;42,52696352766072;39,68234808055779;1,0;17;17,0;2018;0,371148999;B;B;34;7065;1;750,0;2;5;B;157866,2805477325
2599;13085;74;3,0;85,06636463288045;46,21373230833947;10,0;16;17,0;1989;0,371148999;B;B;34;7065;1;750,0;2;5;B;302025,34904948703
7865;12574;52;2,0;63,36778755302041;54,64574106551241;0,0;17;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;159064,67093614725
2882;10608;52;1,0;42,036850982045884;41,70081859120765;1,0;12;17,0;2016;0,371148999;B;B;34;7065;1;750,0;2;5;B;113791,95072975432
3561;14408;52;1,0;42,239820865933844;19,022877120986035;7,0;11;17,0;2009;0,371148999;B;B;34;7065;1;750,0;2;5;B;159470,04394910092
3086;3208;52;3,0;81,43962209034126;52,26192246645988;1,0;17;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;177875,7037019106
9773;15355;52;1,0;37,323659712984366;30,928076795745028;1,0;1;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;97310,94198489486
1597;10026;74;2,0;57,702986875323475;32,331407293522986;9,0;9;16,0;1986;0,371148999;B;B;34;7065;1;750,0;2;5;B;220191,3220737645
8087;10280;52;3,0;85,18993798854764;52,26192246645988;1,0;12;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;223974,00986090497
2337;12433;52;1,0;31,87343112109241;22,36312717617991;6,0;2;4,0;1962;0,371148999;B;B;34;7065;1;750,0;2;5;B;130365,02686904301
7993;15124;52;3,0;80,90378262709505;79,64168382411515;0,0;9;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;197425,08282128515
204;15330;52;1,0;39,554283412487294;22,012758327025463;7,0;13;25,0;2007;0,371148999;B;B;34;7065;1;750,0;2;5;B;179476,81049473328
4322;16073;74;3,0;60,72947160458815;45,7319605041384;6,0;2;9,0;1973;0,371148999;B;B;34;7065;1;750,0;2;5;B;196237,63718254288
4301;1067;52;3,0;78,55714526703838;79,35681795572127;0,0;11;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;186109,2221597799
8109;705;52;1,0;33,428233544125554;20,727447053603;5,0;4;5,0;1967;0,371148999;B;B;34;7065;1;750,0;2;5;B;131912,85352922475
433;15432;74;2,0;44,858613109645674;30,06753092860344;6,0;4;9,0;1974;0,371148999;B;B;34;7065;1;750,0;2;5;B;199345,33839498519
4422;4159;52;1,0;44,19099607901092;44,43718425447209;1,0;11;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;117226,74538279294
1642;8977;52;2,0;65,40588162562558;54,64574106551241;0,0;14;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;161446,32710487652
8156;7968;52;1,0;42,20370760661365;30,928076795745028;1,0;18;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;109734,58835200264
2341;6123;52;2,0;43,532464713537465;23,61010372911227;6,0;3;12,0;1972;0,371148999;B;B;34;7065;1;750,0;2;5;B;152737,98484700854
2479;7995;52;3,0;79,28702780924154;52,26192246645988;1,0;12;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;198873,13702581366
9947;15726;52;1,0;39,983614148669474;22,647778004540214;7,0;10;17,0;2005;0,371148999;B;B;34;7065;1;750,0;2;5;B;196986,24243592488
2279;232;74;1,0;41,35262599002567;19,895076970555557;7,0;10;14,0;2005;0,371148999;B;B;34;7065;1;750,0;2;5;B;163088,78026012113
2873;14768;52;2,0;65,4848893020894;54,64574106551241;1,0;15;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;179831,13662134274
2244;12126;52;2,0;51,814986195469295;33,988473214352034;8,0;9;12,0;1973;0,371148999;B;B;34;7065;1;750,0;2;5;B;71608,280722419
3149;8475;74;1,0;33,250013099851344;20,192087891272443;5,0;3;5,0;1966;0,371148999;B;B;34;7065;1;750,0;2;5;B;111578,39249433018
9984;2237;52;3,0;64,0749765724599;47,633428093766845;6,0;11;9,0;1983;0,371148999;B;B;34;7065;1;750,0;2;5;B;226434,8801562027
3404;8914;52;1,0;42,36215515631624;30,928076795745028;1,0;8;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;107720,95288853477
7741;95;52;3,0;64,09893720767366;47,53497536707694;6,0;9;9,0;1973;0,371148999;B;B;34;7065;1;750,0;2;5;B;215410,66741128554
529;5667;52;2,0;61,854475552113286;54,64574106551241;1,0;5;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;158131,63085685042
815;14148;52;3,0;80,87626456404097;54,26771133012097;10,0;6;17,0;2009;0,371148999;B;B;34;7065;1;750,0;2;5;B;339930,9525883588
2977;5757;52;3,0;79,75633067347894;52,26192246645988;1,0;15;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;218452,79370200387
1791;6687;52;1,0;42,56097086433851;20,952252202899952;8,0;11;17,0;1988;0,371148999;B;B;34;7065;1;750,0;2;5;B;167178,37655820776
1605;15734;52;2,0;65,61285311254694;54,64574106551241;1,0;4;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;159112,03456969274
3697;7910;52;3,0;80,08311679106565;47,0080405421814;10,0;15;17,0;1987;0,371148999;B;B;34;7065;1;750,0;2;5;B;268864,490494967
7946;1367;52;1,0;44,53385666952324;30,928076795745028;1,0;3;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;135431,89358181256
7641;12900;52;1,0;40,99400993412536;42,05218344262049;0,0;8;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;132962,29940434804
1963;2752;52;2,0;65,82220233184002;67,79108861981403;1,0;16;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;186142,08714358578
7345;11899;52;3,0;77,19049131927801;52,26192246645988;1,0;15;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;184799,7653945608
3664;14894;52;2,0;56,10097226109329;54,64574106551241;1,0;18;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;175204,8667901804
7357;4427;74;2,0;91,9731043755259;50,89031824854676;14,0;17;23,0;2010;0,371148999;B;B;34;7065;1;750,0;2;5;B;383841,928038505
9700;8947;52;1,0;38,58176761774386;30,928076795745028;1,0;12;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;112609,63813385591
3127;342;52;1,0;33,481414369667576;19,37911726889315;6,0;10;9,0;1975;0,371148999;B;B;34;7065;1;750,0;2;5;B;137341,5995198932
9715;2664;52;1,0;42,19230268650517;21,380561719117832;7,0;7;17,0;2008;0,371148999;B;B;34;7065;1;750,0;2;5;B;173656,609717318
4225;10434;52;2,0;64,0937973896572;65,82631208520284;0,0;10;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;160660,60948818145
9309;12597;74;3,0;79,52030738582242;46,963802796904524;12,0;11;17,0;2004;0,371148999;B;B;34;7065;1;750,0;2;5;B;341613,2945307069
8194;15717;52;1,0;43,55659141863119;40,7222137053126;1,0;12;17,0;1977;0,371148999;B;B;34;7065;1;750,0;2;5;B;115728,55107000555
4801;12785;74;1,0;39,52630754321898;22,613150018192172;7,0;11;14,0;2006;0,371148999;B;B;34;7065;1;750,0;2;5;B;175002,66508503028
