HouseYear;Rooms;Square;LifeSquare;KitchenSquare
1977;1;41,28017431;30,9280768;1
1977;1;41,2908704;30,9280768;1
1977;1;41,29984445;30,9280768;0
1977;1;41,30359378;41,27459644;1
1977;1;41,31041555;19,11707679;9
1977;1;41,31392133;30,9280768;0
1977;1;41,31597378;30,9280768;1
1977;1;41,34113569;30,9280768;1
1977;1;41,35514677;30,9280768;1
1977;1;41,35885409;30,9280768;1
1977;1;41,35966517;30,9280768;1
1977;1;41,3750185;30,9280768;1
1977;1;41,38022341;30,9280768;0
1977;1;41,40498762;30,9280768;1
1977;1;41,41594393;23,42032156;7
1977;1;41,42328961;30,9280768;1
1977;1;41,43565805;30,9280768;1
1977;1;41,4549632;30,9280768;1
1977;1;41,45588163;30,9280768;1
1977;1;41,46105859;37,67882236;1
1977;1;41,47323386;30,9280768;10
1977;1;41,47854845;30,9280768;1
1977;1;41,48190606;31,89012159;10
1977;1;41,48516466;18,5783696;8
1977;1;41,50556355;30,9280768;1
1977;1;41,51436692;22,57916916;9
1977;1;41,51520379;30,9280768;1
1977;1;41,52468779;41,41522174;1
1977;1;41,52707907;2,077810942;1
1977;1;41,54337024;30,9280768;1
1977;1;41,54376828;30,9280768;1
1977;1;41,55675323;30,9280768;0
1977;1;41,57127332;30,9280768;1
1977;1;41,5749147;30,9280768;1
1977;1;41,58526572;30,9280768;1
1977;1;41,62536802;42,85880735;1
1977;1;41,62549308;39,07057235;10
1977;1;41,65766138;30,9280768;1
1977;1;41,65793957;30,9280768;1
1977;1;41,67290921;43,47389128;1
1977;1;41,67496411;30,9280768;0
1977;1;41,67705179;30,9280768;1
1977;1;41,70120352;30,9280768;1
1977;1;41,70324698;30,9280768;1
1977;1;41,72898547;30,9280768;0
1977;1;41,74492143;30,9280768;1
1977;1;41,74920179;30,9280768;1
1977;1;41,7528551;30,9280768;1
1977;1;41,75375025;30,9280768;1
1977;1;41,76245256;30,9280768;1
1977;1;41,76807177;30,9280768;1
1977;1;41,78452515;30,9280768;0
1977;1;41,78465561;30,9280768;0
1977;1;41,79018493;30,9280768;1
1977;1;41,79088125;42,99930904;0
1977;1;41,80400682;30,9280768;1
1977;1;41,80403048;30,9280768;1
1977;1;41,80607317;43,00490349;1
1977;1;41,80851677;30,9280768;1
1977;1;41,81107538;30,9280768;1
1977;1;41,82424643;43,8968467;1
1977;1;41,82925308;30,9280768;1
1977;1;41,84569773;30,9280768;1
1977;1;41,84834447;30,9280768;1
1977;1;41,85785929;30,9280768;1
1977;1;41,87259024;2,347250156;1
1977;1;41,91428671;30,9280768;1
1977;1;41,92081617;38,94551218;0
1977;1;41,92416101;30,9280768;0
1977;1;41,93476385;30,9280768;0
1977;1;41,93479418;30,9280768;1
1977;1;41,93838909;30,9280768;1
1977;1;41,96379453;30,9280768;1
1977;1;41,96945383;30,9280768;1
1977;1;41,98535946;30,9280768;0
1977;1;41,99013458;22,48765982;10
1977;1;41,99258895;30,9280768;1
1977;1;41,9955771;43,68104639;1
1977;1;42,01590307;23,87218335;8
1977;1;42,01925028;30,9280768;1
1977;1;42,02378007;30,9280768;1
1977;1;42,04673877;30,9280768;1
1977;1;42,04844814;30,9280768;1
1977;1;42,06586189;5,624248192;1
1977;1;42,06679599;30,9280768;0
1977;1;42,07582709;30,9280768;1
1977;1;42,09572257;30,9280768;1
1977;1;42,10007977;30,9280768;1
1977;1;42,11232117;30,9280768;1
1977;1;42,11730926;30,9280768;7
1977;1;42,14182053;30,9280768;1
1977;1;42,1438031;30,9280768;1
1977;1;42,15740496;30,9280768;0
1977;1;42,16637392;30,9280768;1
1977;1;42,19456993;30,9280768;1
1977;1;42,20370761;30,9280768;1
1977;1;42,20712287;30,9280768;1
1977;1;42,23701206;30,9280768;1
1977;1;42,2589666;30,9280768;0
1977;1;42,26610638;30,9280768;1
1977;1;42,28888628;30,9280768;1
1977;1;42,29617138;30,9280768;1
1977;1;42,31176957;30,9280768;1
1977;1;42,31940721;18,54592241;10
1977;1;42,34074223;30,9280768;1
1977;1;42,34135583;30,9280768;8
1977;1;42,36215516;30,9280768;1
1977;1;42,36356139;30,9280768;1
1977;1;42,37511579;30,9280768;1
1977;1;42,39738013;30,9280768;1
1977;1;42,40996533;30,9280768;1
1977;1;42,41417614;30,9280768;1
1977;1;42,41560556;30,9280768;0
1977;1;42,42106846;41,2495336;10
1977;1;42,43302557;30,9280768;1
1977;1;42,44338851;4,723279823;1
1977;1;42,44386487;30,9280768;1
1977;1;42,45166022;19,61127829;9
1977;1;42,45516272;21,18245415;9
1977;1;42,45692917;30,9280768;1
1977;1;42,46131776;30,9280768;1
1977;1;42,47557701;30,9280768;10
1977;1;42,48369452;30,9280768;1
1977;1;42,48877418;30,9280768;0
1977;1;42,48931546;30,9280768;1
1977;1;42,4936648;30,9280768;1
1977;1;42,49860158;30,9280768;1
1977;1;42,4992485;30,9280768;1
1977;1;42,51530395;30,9280768;1
1977;1;42,52381042;30,9280768;1
1977;1;42,55288563;30,9280768;1
1977;1;42,5549157;39,39190118;0
1977;1;42,57161783;1,941520748;1
1977;1;42,58052508;30,9280768;1
1977;1;42,58078506;30,9280768;1
1977;1;42,58746124;30,9280768;1
1977;1;42,6003984;30,9280768;1
1977;1;42,60304329;30,9280768;0
1977;1;42,60671799;30,9280768;7
1977;1;42,62144214;30,9280768;1
1977;1;42,62847032;30,9280768;1
1977;1;42,63491546;30,9280768;1
1977;1;42,63768241;30,9280768;10
1977;1;42,63778639;30,9280768;1
1977;1;42,64053566;30,9280768;1
1977;1;42,64562563;30,9280768;1
1977;1;42,64886527;38,53672804;0
1977;1;42,65196997;30,9280768;1
1977;1;42,65286888;41,5186668;1
1977;1;42,67083973;30,9280768;1
1977;1;42,67586088;30,9280768;0
1977;1;42,68242079;30,9280768;0
1977;1;42,70583626;30,9280768;0
1977;1;42,70617814;30,9280768;0
1977;1;42,71330834;30,9280768;0
1977;1;42,72721843;30,9280768;0
1977;1;42,73088406;30,9280768;1
1977;1;42,74371854;30,9280768;1
1977;1;42,74530574;30,9280768;0
1977;1;42,75483551;30,9280768;1
1977;1;42,76280611;41,29125918;0
1977;1;42,7637354;30,9280768;0
1977;1;42,76729154;41,18207537;1
1977;1;42,76927315;30,9280768;1
1977;1;42,78547387;30,9280768;1
1977;1;42,7941181;30,9280768;1
1977;1;42,80516421;30,9280768;0
1977;1;42,80810453;30,9280768;1
1977;1;42,82571636;30,9280768;1
1977;1;42,83795244;30,9280768;1
1977;1;42,83920074;30,9280768;1
1977;1;42,8402415;30,9280768;0
1977;1;42,84091459;2,608668989;1
1977;1;42,85044377;30,9280768;1
1977;1;42,85045002;40,6579141;1
1977;1;42,85292181;40,924604;0
1977;1;42,85616648;30,9280768;1
1977;1;42,87041161;30,9280768;1
1977;1;42,87924108;22,53748269;7
1977;1;42,90168339;30,9280768;1
1977;1;42,93018517;30,9280768;1
1977;1;42,93026794;30,9280768;10
1977;1;42,93598121;20,39973626;8
1977;1;42,93672373;30,9280768;0
1977;1;42,94806931;40,01853642;1
1977;1;42,95221399;30,9280768;0
1977;1;42,9586116;30,9280768;1
1977;1;42,96966172;30,9280768;1
1977;1;42,97276544;30,9280768;0
1977;1;43,01178871;22,15876313;0
1977;1;43,01604484;30,9280768;1
1977;1;43,02519569;30,9280768;1
1977;1;43,0307378;30,9280768;9
1977;1;43,03339774;30,9280768;1
1977;1;43,03553644;23,27399882;10
1977;1;43,0476825;30,9280768;1
1977;1;43,06365291;30,9280768;1
1977;1;43,06759039;30,9280768;0
1977;1;43,08593976;30,9280768;0
1977;1;43,09187072;30,9280768;1
1977;1;43,09513493;30,9280768;1
1977;1;43,09985586;30,9280768;1
1977;1;43,10079123;30,9280768;1
1977;1;43,10881454;30,9280768;1
1977;1;43,13792709;30,9280768;0
1977;1;43,14402314;30,9280768;0
1977;1;43,14517943;42,59273115;9
1977;1;43,14938005;30,9280768;0
1977;1;43,18151916;30,9280768;1
1977;1;43,20868172;30,9280768;0
1977;1;43,21155723;30,9280768;1
1977;1;43,23027412;30,9280768;1
1977;1;43,23878262;30,9280768;1
1977;1;43,24213913;30,9280768;10
1977;1;43,25371225;30,9280768;1
1977;1;43,25713834;30,9280768;0
1977;1;43,25945077;2,093331855;1
1977;1;43,26089079;30,9280768;0
1977;1;43,29014664;30,9280768;0
1977;1;43,30431663;30,9280768;0
1977;1;43,31202468;1,404493151;1
1977;1;43,34166034;30,9280768;0
1977;1;43,34459217;43,69593061;0
1977;1;43,3481025;30,9280768;1
1977;1;43,37157569;30,9280768;1
1977;1;43,38079757;30,9280768;1
1977;1;43,4018181;30,9280768;1
1977;1;43,40316971;30,9280768;1
1977;1;43,40855515;41,74534734;1
1977;1;43,4113314;30,9280768;1
1977;1;43,44005818;30,9280768;0
1977;1;43,4564689;30,9280768;1
1977;1;43,49730506;30,9280768;1
1977;1;43,52074036;19,57333844;9
1977;1;43,55193642;30,9280768;1
1977;1;43,55555305;30,9280768;1
1977;1;43,55659142;40,72221371;1
1977;1;43,55991443;41,40836621;0
1977;1;43,58515939;30,9280768;1
1977;1;43,59176416;30,9280768;1
1977;1;43,60133007;40,78980636;0
1977;1;43,60709225;30,9280768;1
1977;1;43,61294539;1,519147253;1
1977;1;43,62473087;30,9280768;1
1977;1;43,66167765;30,9280768;1
1977;1;43,67385662;21,38307593;12
1977;1;43,68056561;30,9280768;0
1977;1;43,7435918;30,9280768;1
1977;1;43,75131423;30,9280768;1
1977;1;43,76328917;30,9280768;1
1977;1;43,77215786;30,9280768;11
1977;1;43,78648624;22,44207482;1
1977;1;43,79043241;30,9280768;0
1977;1;43,80036225;30,9280768;1
1977;1;43,8103354;30,9280768;1
1977;1;43,84770656;30,9280768;1
1977;1;43,86443001;45,89751151;0
1977;1;43,87057671;30,9280768;0
1977;1;43,87229344;30,9280768;0
1977;1;43,88057576;42,97299121;1
1977;1;43,8905603;30,9280768;0
1977;1;43,89076933;30,9280768;1
1977;1;43,89993748;30,9280768;0
1977;1;43,90963712;30,9280768;1
1977;1;43,91821138;30,9280768;1
1977;1;43,92158373;43,57444404;1
1977;1;43,93911195;5,22383515;1
1977;1;43,96322972;30,9280768;0
1977;1;43,9869837;30,9280768;1
1977;1;43,98777278;30,9280768;1
1977;1;44,00422158;30,9280768;1
1977;1;44,05588821;22,09671683;8
1977;1;44,06306997;30,9280768;1
1977;1;44,06421069;20,62561651;8
1977;1;44,07879283;30,9280768;1
1977;1;44,08962841;30,9280768;1
1977;1;44,10149452;30,9280768;1
1977;1;44,10756497;30,9280768;1
1977;1;44,11796353;30,9280768;1
1977;1;44,12348059;30,9280768;1
1977;1;44,12801175;30,9280768;0
1977;1;44,13140915;30,9280768;1
1977;1;44,14147209;30,9280768;0
1977;1;44,15412137;30,9280768;1
1977;1;44,15572114;30,9280768;0
1977;1;44,16397714;21,11601051;12
1977;1;44,19099608;44,43718425;1
1977;1;44,20068051;30,9280768;1
1977;1;44,20394691;30,9280768;0
1977;1;44,20441793;1,789085845;1
1977;1;44,21819047;20,20449507;7
1977;1;44,22032772;46,53045728;0
1977;1;44,23353647;45,51249645;1
1977;1;44,24632311;30,9280768;1
1977;1;44,25002056;30,9280768;1
1977;1;44,25251507;30,9280768;1
1977;1;44,27969176;30,9280768;0
1977;1;44,28395772;43,45331456;1
1977;1;44,30063227;30,9280768;0
1977;1;44,33929555;30,9280768;1
1977;1;44,38984628;30,9280768;0
1977;1;44,40874719;30,9280768;1
1977;1;44,42845385;40,2983678;1
1977;1;44,43208472;30,9280768;1
1977;1;44,43215474;30,9280768;1
1977;1;44,4341691;30,9280768;1
1977;1;44,43908246;30,9280768;0
1977;1;44,46991229;30,9280768;1
1977;1;44,47338084;30,9280768;0
1977;1;44,48674272;30,9280768;10
1977;1;44,50506651;30,9280768;1
1977;1;44,50552316;30,9280768;0
1977;1;44,52766841;30,9280768;1
1977;1;44,53312223;30,9280768;0
1977;1;44,53385667;30,9280768;1
1977;1;44,54515308;30,9280768;1
1977;1;44,55396011;30,9280768;0
1977;1;44,55647806;30,9280768;0
1977;1;44,58521327;30,9280768;1
1977;1;44,62416043;47,64125083;1
1977;1;44,62963384;30,9280768;1
1977;1;44,64789757;41,55584176;1
1977;1;44,64904353;30,9280768;0
1977;1;44,65807146;30,9280768;1
1977;1;44,66621036;30,9280768;0
1977;1;44,66903785;30,9280768;1
1977;1;44,68048525;30,9280768;1
1977;1;44,69654225;21,42797545;8
1977;1;44,69723525;30,9280768;1
1977;1;44,73000234;30,9280768;10
1977;1;44,74567791;2,473217703;1
1977;1;44,76542314;43,27716368;1
1977;1;44,78632707;30,9280768;0
1977;1;44,81155346;42,15796505;1
1977;1;44,81772277;30,9280768;1
1977;1;44,84895103;30,9280768;1
1977;1;44,88140335;30,9280768;1
1977;1;44,88144146;30,9280768;1
1977;1;44,88153445;30,9280768;1
1977;1;44,9266387;30,9280768;0
1977;1;44,94955164;45,8867945;1
1977;1;44,95487972;30,9280768;0
1977;1;44,95656718;30,9280768;14
1977;1;44,96549231;30,9280768;1
1977;1;44,96592697;30,9280768;1
1977;1;44,99454028;30,9280768;0
1977;1;45,0313893;30,9280768;1
1977;1;45,08949365;30,9280768;1
1977;1;45,11408309;44,06053172;1
1977;1;45,12647319;30,9280768;1
1977;1;45,15201905;30,9280768;1
1977;1;45,16675627;44,87701354;1
1977;1;45,26425856;16,82046258;11
1977;1;45,30049672;22,87145628;7
1977;1;45,34132487;30,9280768;1
1977;1;45,34856484;30,9280768;1
1977;1;45,38314873;30,9280768;1
1977;1;45,39198629;19,15726589;8
1977;1;45,39588003;30,9280768;0
1977;1;45,43357139;30,9280768;0
1977;1;45,46219011;30,9280768;1
1977;1;45,49032349;22,68955895;12
1977;1;45,52308186;30,9280768;0
1977;1;45,5260088;30,9280768;1
1977;1;45,58744642;30,9280768;1
1977;1;45,59249881;30,9280768;0
1977;1;45,59672666;30,9280768;1
1977;1;45,5967561;30,9280768;1
1977;1;45,64285762;2,072087975;1
1977;1;45,68996417;30,9280768;0
1977;1;45,70401928;41,02210539;12
1977;1;45,73443867;30,9280768;1
1977;1;45,75178915;30,9280768;1
1977;1;45,75249267;30,9280768;1
1977;1;45,8138786;45,07433836;9
1977;1;45,82266894;30,9280768;1
1977;1;45,82277868;30,9280768;1
1977;1;45,95667611;46,7690062;1
1977;1;45,97081385;30,9280768;9
1977;1;45,97729658;30,9280768;0
1977;1;45,99099084;44,17926302;1
1977;1;46,00705108;30,9280768;1
1977;1;46,06244703;30,9280768;1
1977;1;46,07291251;48,30784434;0
1977;1;46,09909338;30,9280768;0
1977;1;46,11956606;30,9280768;1
1977;1;46,15144227;43,33559286;1
1977;1;46,16057601;30,9280768;0
1977;1;46,20043984;30,9280768;1
1977;1;46,20506934;30,9280768;1
1977;1;46,2087553;30,9280768;0
1977;1;46,24823788;30,9280768;0
1977;1;46,27592455;46,96497629;1
1977;1;46,29688156;30,9280768;0
1977;1;46,3216555;45,72223535;1
1977;1;46,32412436;30,9280768;1
1977;1;46,32696567;30,9280768;10
1977;1;46,33375801;44,93785286;1
1977;1;46,35580426;30,9280768;1
1977;1;46,4169291;30,9280768;0
1977;1;46,42753539;30,9280768;1
1977;1;46,44499613;30,9280768;1
1977;1;46,44971086;30,9280768;0
1977;1;46,45137056;47,24904387;10
1977;1;46,4586429;50,66348335;1
1977;1;46,51365121;21,03280189;14
1977;1;46,58061896;30,9280768;1
1977;1;46,61379746;30,9280768;1
1977;1;46,63467622;30,9280768;1
1977;1;46,64518875;30,9280768;0
1977;1;46,65579161;30,9280768;1
1977;1;46,68511136;30,9280768;1
1977;1;46,70670484;30,9280768;1
1977;1;46,77168335;30,9280768;1
1977;1;46,78034805;43,37082596;1
1977;1;46,8173369;48,62967047;1
1977;1;46,86822678;30,9280768;0
1977;1;46,86954187;30,9280768;1
1977;1;46,88789179;44,62813154;1
1977;1;46,94666863;44,31221796;1
1977;1;46,97093431;30,9280768;1
1977;1;46,98349475;30,9280768;0
1977;1;46,9992071;30,9280768;1
1977;1;47,00402004;30,9280768;1
1977;1;47,00810468;30,9280768;1
1977;1;47,02067952;30,9280768;0
1977;1;47,02993483;47,01572173;10
1977;1;47,03807971;30,9280768;1
1977;1;47,08010025;46,80798919;12
1977;1;47,08709928;30,9280768;0
1977;1;47,10537072;30,9280768;1
1977;1;47,11639295;30,9280768;1
1977;1;47,12346767;44,61658525;1
1977;1;47,17718354;30,9280768;1
1977;1;47,19176668;30,9280768;1
1977;1;47,19574796;1,168791103;1
1977;1;47,19909462;30,9280768;1
1977;1;47,23503047;30,9280768;1
1977;1;47,2685462;43,03039185;1
1977;1;47,29359583;30,9280768;1
1977;1;47,29519202;30,9280768;1
1977;1;47,30179049;5,125908239;1
1977;1;47,30306507;30,9280768;1
1977;1;47,30913706;30,9280768;1
1977;1;47,31485672;30,9280768;1
1977;1;47,3388934;30,9280768;1
1977;1;47,34730551;30,9280768;1
1977;1;47,34987239;30,9280768;0
1977;1;47,40241153;30,9280768;0
1977;1;47,40656042;30,9280768;1
1977;1;47,41077455;30,9280768;0
1977;1;47,42634931;30,9280768;10
1977;1;47,48558465;30,9280768;0
1977;1;47,52504788;30,9280768;1
1977;1;47,53466828;30,9280768;1
1977;1;47,55659241;44,40981336;1
1977;1;47,55769126;22,68232127;1
1977;1;47,56020097;20,27213487;10
1977;1;47,56370199;30,9280768;1
1977;1;47,57727954;43,12350834;1
1977;1;47,5824799;30,9280768;1
1977;1;47,60092853;30,9280768;0
1977;1;47,64620633;30,9280768;1
1977;1;47,64848883;30,9280768;1
1977;1;47,67127475;30,9280768;0
1977;1;47,68057572;30,9280768;1
1977;1;47,69121486;30,9280768;1
1977;1;47,7175426;30,9280768;1
1977;1;47,72089808;30,9280768;1
1977;1;47,76246795;30,9280768;1
1977;1;47,80494593;2,553023522;1
1977;1;47,87711076;30,9280768;1
1977;1;47,88393911;30,9280768;1
1977;1;47,8897361;3,605018536;1
1977;1;47,90859587;30,9280768;1
1977;1;47,92985092;30,9280768;0
1977;1;48,01107477;30,9280768;1
1977;1;48,06053948;30,9280768;1
1977;1;48,07976418;30,9280768;0
1977;1;48,1052282;30,9280768;1
1977;1;48,13461167;30,9280768;0
1977;1;48,14264799;30,9280768;0
1977;1;48,15507435;30,9280768;0
1977;1;48,33643372;17,81888589;1
1977;1;48,3722116;30,9280768;1
1977;1;48,37417763;30,9280768;1
1977;1;48,38644713;18,7511245;1
1977;1;48,40169757;30,9280768;1
1977;1;48,41533513;30,9280768;1
1977;1;48,45570807;30,9280768;0
1977;1;48,51184824;43,93541039;10
1977;1;48,57790629;2,868682996;1
1977;1;48,59806281;30,9280768;0
1977;1;48,59951269;30,9280768;1
1977;1;48,6118481;30,9280768;1
1977;1;48,61257627;30,9280768;1
1977;1;48,73337681;30,9280768;1
1977;1;48,73491831;30,9280768;1
1977;1;48,7444803;30,9280768;1
1977;1;48,74921761;30,9280768;1
1977;1;48,78567611;30,9280768;10
1977;1;48,80320054;30,9280768;1
1977;1;48,80469789;30,9280768;1
1977;1;48,82416842;30,9280768;1
1977;1;48,99053343;1,104689233;1
1977;1;49,0360776;30,9280768;1
1977;1;49,07354848;30,9280768;1
1977;1;49,08445255;30,9280768;0
1977;1;49,08682988;30,9280768;0
1977;1;49,13278954;30,9280768;1
1977;1;49,17258946;30,9280768;1
1977;1;49,19545971;30,9280768;1
1977;1;49,20489551;30,9280768;1
1977;1;49,27782397;30,9280768;1
1977;1;49,28605411;30,9280768;1
1977;1;49,30182298;30,9280768;1
1977;1;49,31529915;30,9280768;1
1977;1;49,37606074;30,9280768;0
1977;1;49,4420089;30,9280768;1
1977;1;49,5419448;30,9280768;0
1977;1;49,63571165;3,411047733;1
1977;1;49,68769088;30,9280768;1
1977;1;49,70847193;30,9280768;1
1977;1;49,72580525;50,04375847;1
1977;1;49,78736521;30,9280768;0
1977;1;49,86683701;30,9280768;0
1977;1;49,91400154;30,9280768;1
1977;1;49,93223419;30,9280768;1
1977;1;49,9526213;30,9280768;1
1977;1;49,95322474;30,9280768;0
1977;1;50,0225832;1,538058267;1
1977;1;50,1451762;30,9280768;1
1977;1;50,17634472;30,9280768;0
1977;1;50,21027334;30,9280768;1
1977;1;50,21461598;50,75953301;1
1977;1;50,34787925;30,9280768;1
1977;1;50,38775248;30,9280768;1
1977;1;50,56718196;45,6033533;1
1977;1;50,56835888;30,9280768;1
1977;1;50,61776843;46,50567613;1
1977;1;50,62120651;30,9280768;1
1977;1;50,65774155;30,9280768;1
1977;1;50,66489257;30,9280768;1
1977;1;50,67416601;30,9280768;1
1977;1;50,76179803;30,9280768;1
1977;1;50,76911149;30,9280768;1
1977;1;50,82506946;30,9280768;0
1977;1;50,86545647;30,9280768;0
1977;1;50,87312929;5,871816419;1
1977;1;50,97045974;50,06092492;0
1977;1;50,97599765;30,9280768;1
1977;1;50,97801521;30,9280768;1
1977;1;50,99081315;30,9280768;0
1977;1;50,993615;30,9280768;1
1977;1;51,03776723;30,9280768;1
1977;1;51,28332026;30,9280768;1
1977;1;51,32960336;53,96605057;1
1977;1;51,32988933;48,67448636;1
1977;1;51,46053817;4,763692888;1
1977;1;51,56161077;47,60906555;1
1977;1;51,62219472;30,9280768;1
1977;1;51,63686811;30,9280768;1
1977;1;51,68404476;30,9280768;1
1977;1;51,77011095;50,72513009;10
1977;1;51,81521385;4,203072696;1
1977;1;51,85271227;30,9280768;12
1977;1;51,89067766;30,9280768;1
1977;1;51,90815605;30,9280768;1
1977;1;51,93929398;30,9280768;0
1977;1;51,94458734;48,70960149;1
1977;1;51,95370676;30,9280768;0
1977;1;52,02880375;4,29581893;0
1977;1;52,08443547;30,9280768;6
1977;1;52,13342546;30,9280768;0
1977;1;52,23156759;30,9280768;0
1977;1;52,23977955;30,9280768;1
1977;1;52,25433218;30,9280768;1
1977;1;52,39801535;30,9280768;14
1977;1;52,45758937;52,42334456;0
1977;1;52,51385047;17,55843483;14
1977;1;52,53936535;30,9280768;0
1977;1;52,53971131;30,9280768;1
1977;1;52,57723043;30,9280768;1
1977;1;52,72522659;30,9280768;0
1977;1;52,81534005;30,9280768;1
1977;1;52,81792279;30,9280768;1
1977;1;52,87681036;30,9280768;1
1977;1;52,97117097;50,36099063;1
1977;1;53,11023353;48,12732857;10
1977;1;53,16150506;30,9280768;0
1977;1;53,20202944;56,08783817;1
1977;1;53,25861022;56,65512645;0
1977;1;53,32719536;30,9280768;1
1977;1;53,39269992;54,67078193;1
1977;1;53,47263141;30,9280768;1
1977;1;53,58001145;30,9280768;9
1977;1;53,66310845;30,9280768;1
1977;1;53,76909714;52,40802697;1
1977;1;53,81096786;30,9280768;0
1977;1;53,8655018;53,23774477;0
1977;1;53,95395995;30,9280768;1
1977;1;54,04237693;29,892864;9
1977;1;54,12322443;30,9280768;1
1977;1;54,14906791;30,9280768;0
1977;1;54,18841157;30,9280768;1
1977;1;54,1986612;49,52728213;1
1977;1;54,34465973;56,30415505;1
1977;1;54,42906662;30,9280768;0
1977;1;54,44647071;30,9280768;0
1977;1;54,4877546;30,9280768;1
1977;1;54,5075725;29,22080637;14
1977;1;54,61993884;50,98933706;1
1977;1;54,62339671;30,9280768;1
1977;1;54,6262059;4,651396551;1
1977;1;54,62675652;30,9280768;0
1977;1;54,66256516;30,9280768;0
1977;1;54,7281242;30,9280768;1
1977;1;54,76750633;30,9280768;1
1977;1;54,77248771;30,9280768;1
1977;1;54,79760901;50,27749071;1
1977;1;54,97677808;30,9280768;1
1977;1;55,31772173;30,9280768;1
1977;1;55,61756109;30,9280768;1
1977;1;56,07258223;30,9280768;1
1977;1;56,09505428;30,9280768;1
1977;1;56,10631353;30,36434223;16
1977;1;56,20208965;30,9280768;1
1977;1;56,62121689;47,73214676;0
1977;1;56,72475419;30,9280768;0
1977;1;56,72640212;30,9280768;0
1977;1;56,78553824;30,9280768;1
1977;1;56,78670931;30,9280768;0
1977;1;56,87123925;30,9280768;0
1977;1;57,5516914;21,55187649;10
1977;1;58,05239172;59,03852182;0
1977;1;58,16032196;30,9280768;10
1977;1;58,29050643;30,9280768;1
1977;1;58,9433956;30,9280768;1
1977;1;59,06774144;30,9280768;1
1977;1;59,51989559;24,05053313;10
1977;1;59,53987992;30,9280768;1
1977;1;59,69458055;30,9280768;1
1977;1;59,81641231;60,82313626;1
1977;1;59,86667979;30,9280768;1
1977;1;59,96370097;30,9280768;0
1977;1;59,98105844;30,9280768;1
1977;1;60,00113039;30,9280768;0
1977;1;60,02212329;2,858369349;1
1977;1;60,22234182;30,9280768;1
1977;1;61,46971626;26,68467682;15
1977;1;61,97842319;3,943298749;1
1977;1;62,00607853;30,9280768;1
1977;1;62,0075977;60,92506195;1
1977;1;62,45119003;53,61826869;14
1977;1;62,49461133;3,489694395;0
